date,city,latitude,longitude,temperature_c,temperature_max_c,temperature_min_c,humidite_pct,pluie_mm,precipitation_totale_mm,vitesse_vent_max_kmh,code_meteo_dominant,etat_olivier,action_recommandee
2025-05-10,Sfax,34.76274,10.70886,21.0,25.3,16.7,67,0.0,0.0,13.8,3,État Sain,Ne rien faire
2025-05-11,Sfax,34.76274,10.70886,25.55,30.8,20.3,61,0.0,0.0,15.0,3,État Sain,Ne rien faire
2025-05-12,Sfax,34.76274,10.70886,23.05,27.5,18.6,69,5.1,5.1,18.2,63,État Sain,Ne rien faire
2025-05-13,Sfax,34.76274,10.70886,21.05,25.0,17.1,72,0.0,0.0,13.0,2,État Sain,Ne rien faire
2025-05-14,Sfax,34.76274,10.70886,21.450000000000003,23.8,19.1,68,1.1,1.1,22.4,55,État Sain,Ne rien faire
2025-05-15,Sfax,34.76274,10.70886,23.950000000000003,29.8,18.1,75,9.4,9.4,25.5,63,Risque Fongique,Traitement Préventif
2025-05-16,Sfax,34.76274,10.70886,20.85,25.3,16.4,63,0.1,0.1,15.9,51,Risque Fongique,Traitement Préventif
2025-05-17,Sfax,34.76274,10.70886,20.65,25.3,16.0,64,0.0,0.0,17.7,2,État Sain,Ne rien faire
2025-05-18,Sfax,34.76274,10.70886,23.4,27.6,19.2,64,0.0,0.0,14.1,3,État Sain,Ne rien faire
2025-05-19,Sfax,34.76274,10.70886,26.4,32.6,20.2,55,0.0,0.0,12.8,2,État Sain,Ne rien faire
2025-05-20,Sfax,34.76274,10.70886,26.1,32.0,20.2,60,0.0,0.0,17.8,3,État Sain,Ne rien faire
2025-05-21,Sfax,34.76274,10.70886,23.55,27.5,19.6,60,0.0,0.0,19.8,3,État Sain,Ne rien faire
2025-05-22,Sfax,34.76274,10.70886,22.95,26.9,19.0,66,0.3,0.3,19.2,51,État Sain,Ne rien faire
2025-05-23,Sfax,34.76274,10.70886,23.3,27.3,19.3,58,0.0,0.0,24.0,3,État Sain,Ne rien faire
2025-05-24,Sfax,34.76274,10.70886,19.700000000000003,22.6,16.8,65,4.9,4.9,23.6,61,État Sain,Ne rien faire
2025-05-25,Sfax,34.76274,10.70886,21.2,26.5,15.9,56,0.0,0.0,22.9,2,État Sain,Ne rien faire
2025-05-26,Sfax,34.76274,10.70886,21.2,26.4,16.0,56,0.0,0.0,15.5,0,État Sain,Ne rien faire
2025-05-27,Sfax,34.76274,10.70886,22.25,28.2,16.3,65,0.0,0.0,14.5,0,État Sain,Ne rien faire
2025-05-28,Sfax,34.76274,10.70886,23.7,30.0,17.4,60,0.0,0.0,16.0,0,État Sain,Ne rien faire
2025-05-29,Sfax,34.76274,10.70886,25.0,32.7,17.3,52,0.0,0.0,16.0,0,État Sain,Ne rien faire
2025-05-30,Sfax,34.76274,10.70886,24.4,28.5,20.3,42,0.0,0.0,19.0,0,État Sain,Ne rien faire
2025-05-31,Sfax,34.76274,10.70886,22.95,27.9,18.0,51,0.0,0.0,14.3,0,État Sain,Ne rien faire
2025-06-01,Sfax,34.76274,10.70886,22.0,26.0,18.0,58,0.0,0.0,14.0,0,État Sain,Ne rien faire
2025-06-02,Sfax,34.76274,10.70886,21.950000000000003,25.3,18.6,66,0.0,0.0,14.0,0,État Sain,Ne rien faire
2025-06-03,Sfax,34.76274,10.70886,23.6,28.6,18.6,73,0.0,0.0,14.7,3,État Sain,Ne rien faire
2025-06-04,Sfax,34.76274,10.70886,25.8,32.1,19.5,65,0.0,0.0,11.9,1,État Sain,Ne rien faire
2025-06-05,Sfax,34.76274,10.70886,26.15,30.7,21.6,65,0.0,0.0,15.7,3,État Sain,Ne rien faire
2025-06-06,Sfax,34.76274,10.70886,25.2,29.9,20.5,60,0.0,0.0,15.4,1,État Sain,Ne rien faire
2025-06-07,Sfax,34.76274,10.70886,26.35,31.4,21.3,55,0.0,0.0,12.8,3,État Sain,Ne rien faire
2025-06-08,Sfax,34.76274,10.70886,27.3,33.0,21.6,52,0.0,0.0,11.5,3,État Sain,Ne rien faire
2025-06-09,Sfax,34.76274,10.70886,26.7,32.4,21.0,53,0.0,0.0,13.1,0,État Sain,Ne rien faire
2025-06-10,Sfax,34.76274,10.70886,26.35,31.4,21.3,56,0.0,0.0,13.7,0,État Sain,Ne rien faire
2025-06-11,Sfax,34.76274,10.70886,25.55,31.0,20.1,63,0.0,0.0,15.4,2,État Sain,Ne rien faire
2025-06-12,Sfax,34.76274,10.70886,23.8,28.9,18.7,71,0.0,0.0,12.5,1,État Sain,Ne rien faire
2025-06-13,Sfax,34.76274,10.70886,25.75,30.7,20.8,66,0.0,0.0,15.2,0,État Sain,Ne rien faire
2025-06-14,Sfax,34.76274,10.70886,26.55,32.6,20.5,55,0.0,0.0,12.5,0,État Sain,Ne rien faire
2025-06-15,Sfax,34.76274,10.70886,27.25,33.0,21.5,57,0.0,0.0,12.2,2,État Sain,Ne rien faire
2025-06-16,Sfax,34.76274,10.70886,27.65,33.9,21.4,57,0.0,0.0,14.4,0,État Sain,Ne rien faire
2025-06-17,Sfax,34.76274,10.70886,29.450000000000003,36.2,22.7,48,0.0,0.0,15.3,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-18,Sfax,34.76274,10.70886,27.200000000000003,31.1,23.3,61,0.0,0.0,15.8,2,État Sain,Ne rien faire
2025-06-19,Sfax,34.76274,10.70886,26.7,30.9,22.5,58,0.0,0.0,16.0,1,État Sain,Ne rien faire
2025-06-20,Sfax,34.76274,10.70886,27.1,31.7,22.5,56,0.0,0.0,21.3,0,État Sain,Ne rien faire
2025-06-21,Sfax,34.76274,10.70886,27.55,32.5,22.6,55,0.0,0.0,20.9,0,État Sain,Ne rien faire
2025-06-22,Sfax,34.76274,10.70886,26.5,31.7,21.3,60,0.0,0.0,14.2,1,État Sain,Ne rien faire
2025-06-23,Sfax,34.76274,10.70886,27.5,32.3,22.7,61,0.0,0.0,14.4,0,État Sain,Ne rien faire
2025-06-24,Sfax,34.76274,10.70886,27.1,32.0,22.2,56,0.0,0.0,15.4,0,État Sain,Ne rien faire
2025-06-25,Sfax,34.76274,10.70886,28.55,33.7,23.4,57,0.0,0.0,14.9,0,État Sain,Ne rien faire
2025-06-26,Sfax,34.76274,10.70886,29.15,33.4,24.9,57,0.0,0.0,12.8,0,État Sain,Ne rien faire
2025-06-27,Sfax,34.76274,10.70886,28.35,34.2,22.5,55,0.0,0.0,14.8,0,État Sain,Ne rien faire
2025-06-28,Sfax,34.76274,10.70886,31.3,37.0,25.6,46,0.0,0.0,20.0,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-29,Sfax,34.76274,10.70886,30.1,35.2,25.0,53,0.0,0.0,22.9,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-06-30,Sfax,34.76274,10.70886,27.75,31.7,23.8,67,0.0,0.0,13.0,0,État Sain,Ne rien faire
2025-07-01,Sfax,34.76274,10.70886,27.3,32.2,22.4,64,0.0,0.0,13.2,0,État Sain,Ne rien faire
2025-07-02,Sfax,34.76274,10.70886,27.1,32.4,21.8,67,0.0,0.0,14.1,0,État Sain,Ne rien faire
2025-07-03,Sfax,34.76274,10.70886,28.8,33.2,24.4,59,0.4,0.4,11.5,51,État Sain,Ne rien faire
2025-07-04,Sfax,34.76274,10.70886,29.05,34.0,24.1,56,0.0,0.0,15.3,0,État Sain,Ne rien faire
2025-07-05,Sfax,34.76274,10.70886,28.2,32.9,23.5,67,0.0,0.0,13.4,2,État Sain,Ne rien faire
2025-07-06,Sfax,34.76274,10.70886,29.1,34.0,24.2,69,0.0,0.0,13.8,1,État Sain,Ne rien faire
2025-07-07,Sfax,34.76274,10.70886,30.8,36.3,25.3,55,0.0,0.0,13.7,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-08,Sfax,34.76274,10.70886,32.25,38.3,26.2,49,0.0,0.0,21.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-09,Sfax,34.76274,10.70886,30.9,35.8,26.0,49,0.0,0.0,22.6,1,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-10,Sfax,34.76274,10.70886,27.450000000000003,32.2,22.7,54,0.0,0.0,17.1,3,État Sain,Ne rien faire
2025-07-11,Sfax,34.76274,10.70886,27.200000000000003,31.3,23.1,56,0.0,0.0,16.8,1,État Sain,Ne rien faire
2025-07-12,Sfax,34.76274,10.70886,27.1,30.3,23.9,62,0.0,0.0,16.7,2,État Sain,Ne rien faire
2025-07-13,Sfax,34.76274,10.70886,29.1,32.8,25.4,68,0.0,0.0,14.6,2,État Sain,Ne rien faire
2025-07-14,Sfax,34.76274,10.70886,33.35,41.4,25.3,51,0.0,0.0,25.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-15,Sfax,34.76274,10.70886,30.0,34.7,25.3,50,0.0,0.0,15.3,0,État Sain,Ne rien faire
2025-07-16,Sfax,34.76274,10.70886,29.85,35.0,24.7,52,0.0,0.0,17.0,3,État Sain,Ne rien faire
2025-07-17,Sfax,34.76274,10.70886,30.700000000000003,36.2,25.2,48,0.0,0.0,18.7,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-18,Sfax,34.76274,10.70886,30.05,36.8,23.3,53,0.0,0.0,17.3,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-19,Sfax,34.76274,10.70886,28.25,32.7,23.8,73,0.0,0.0,13.5,0,État Sain,Ne rien faire
2025-07-20,Sfax,34.76274,10.70886,29.8,33.8,25.8,68,0.0,0.0,15.5,1,État Sain,Ne rien faire
2025-07-21,Sfax,34.76274,10.70886,34.55,41.9,27.2,43,0.0,0.0,18.2,2,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-22,Sfax,34.76274,10.70886,32.5,37.0,28.0,51,0.0,0.0,18.2,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-23,Sfax,34.76274,10.70886,30.55,36.5,24.6,52,0.0,0.0,12.5,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-24,Sfax,34.76274,10.70886,35.0,42.7,27.3,52,0.0,0.0,14.8,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-25,Sfax,34.76274,10.70886,33.9,39.5,28.3,49,0.0,0.0,22.5,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-26,Sfax,34.76274,10.70886,32.15,36.5,27.8,43,0.0,0.0,22.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-07-27,Sfax,34.76274,10.70886,29.1,34.1,24.1,47,0.0,0.0,20.8,1,État Sain,Ne rien faire
2025-07-28,Sfax,34.76274,10.70886,28.8,34.0,23.6,46,0.0,0.0,20.0,0,État Sain,Ne rien faire
2025-07-29,Sfax,34.76274,10.70886,29.35,34.2,24.5,50,0.0,0.0,18.2,3,État Sain,Ne rien faire
2025-07-30,Sfax,34.76274,10.70886,28.1,33.5,22.7,49,0.0,0.0,17.2,2,État Sain,Ne rien faire
2025-07-31,Sfax,34.76274,10.70886,27.3,32.1,22.5,51,0.0,0.0,15.9,0,État Sain,Ne rien faire
2025-08-01,Sfax,34.76274,10.70886,27.25,30.4,24.1,66,0.0,0.0,15.0,3,État Sain,Ne rien faire
2025-08-02,Sfax,34.76274,10.70886,28.6,32.5,24.7,67,0.0,0.0,15.3,3,État Sain,Ne rien faire
2025-08-03,Sfax,34.76274,10.70886,28.3,32.4,24.2,62,0.0,0.0,14.9,3,État Sain,Ne rien faire
2025-08-04,Sfax,34.76274,10.70886,29.05,34.0,24.1,53,0.0,0.0,20.8,0,État Sain,Ne rien faire
2025-08-05,Sfax,34.76274,10.70886,26.450000000000003,31.6,21.3,55,0.0,0.0,15.0,1,État Sain,Ne rien faire
2025-08-06,Sfax,34.76274,10.70886,26.95,31.9,22.0,61,0.0,0.0,18.1,0,État Sain,Ne rien faire
2025-08-07,Sfax,34.76274,10.70886,26.85,31.8,21.9,61,0.0,0.0,13.9,0,État Sain,Ne rien faire
2025-08-08,Sfax,34.76274,10.70886,27.15,32.2,22.1,63,0.0,0.0,14.9,0,État Sain,Ne rien faire
2025-08-09,Sfax,34.76274,10.70886,26.9,32.1,21.7,64,0.0,0.0,12.9,0,État Sain,Ne rien faire
2025-08-10,Sfax,34.76274,10.70886,27.85,33.3,22.4,56,0.0,0.0,12.8,0,État Sain,Ne rien faire
2025-08-11,Sfax,34.76274,10.70886,29.15,34.5,23.8,50,0.0,0.0,19.1,0,État Sain,Ne rien faire
2025-08-12,Sfax,34.76274,10.70886,29.25,34.1,24.4,55,0.0,0.0,19.6,2,État Sain,Ne rien faire
2025-08-13,Sfax,34.76274,10.70886,28.5,33.7,23.3,67,0.0,0.0,15.8,1,État Sain,Ne rien faire
2025-08-14,Sfax,34.76274,10.70886,28.05,33.5,22.6,71,2.6,2.6,10.0,61,État Sain,Ne rien faire
2025-08-15,Sfax,34.76274,10.70886,28.35,33.2,23.5,66,2.4,2.4,12.0,61,État Sain,Ne rien faire
2025-08-16,Sfax,34.76274,10.70886,28.85,34.2,23.5,53,3.1,3.1,13.0,61,État Sain,Ne rien faire
2025-08-17,Sfax,34.76274,10.70886,28.65,33.9,23.4,59,0.6,0.6,18.0,53,État Sain,Ne rien faire
2025-08-18,Sfax,34.76274,10.70886,28.65,32.3,25.0,68,0.1,0.1,13.9,51,État Sain,Ne rien faire
2025-08-19,Sfax,34.76274,10.70886,27.3,31.8,22.8,74,0.0,0.0,15.9,2,État Sain,Ne rien faire
2025-08-20,Sfax,34.76274,10.70886,31.05,35.5,26.6,63,0.0,0.0,16.9,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-21,Sfax,34.76274,10.70886,30.4,35.6,25.2,66,0.0,0.0,17.3,0,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-22,Sfax,34.76274,10.70886,29.25,33.3,25.2,62,0.0,0.0,19.5,0,État Sain,Ne rien faire
2025-08-23,Sfax,34.76274,10.70886,28.25,32.1,24.4,61,0.0,0.0,15.3,3,État Sain,Ne rien faire
2025-08-24,Sfax,34.76274,10.70886,27.9,31.8,24.0,66,0.0,0.0,12.7,3,État Sain,Ne rien faire
2025-08-25,Sfax,34.76274,10.70886,28.55,33.0,24.1,73,0.0,0.0,13.4,2,État Sain,Ne rien faire
2025-08-26,Sfax,34.76274,10.70886,28.0,31.7,24.3,71,0.0,0.0,14.6,3,État Sain,Ne rien faire
2025-08-27,Sfax,34.76274,10.70886,29.2,32.9,25.5,71,0.0,0.0,14.8,3,État Sain,Ne rien faire
2025-08-28,Sfax,34.76274,10.70886,33.35,38.9,27.8,60,0.0,0.0,15.7,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-08-29,Sfax,34.76274,10.70886,30.4,33.4,27.4,68,0.6,0.6,27.4,51,État Sain,Ne rien faire
2025-08-30,Sfax,34.76274,10.70886,29.05,32.5,25.6,70,0.0,0.0,21.7,3,État Sain,Ne rien faire
2025-08-31,Sfax,34.76274,10.70886,27.55,31.6,23.5,57,0.0,0.0,13.6,1,État Sain,Ne rien faire
2025-09-01,Sfax,34.76274,10.70886,29.3,33.0,25.6,70,0.0,0.0,15.2,0,État Sain,Ne rien faire
2025-09-02,Sfax,34.76274,10.70886,28.55,32.5,24.6,74,0.0,0.0,17.4,3,État Sain,Ne rien faire
2025-09-03,Sfax,34.76274,10.70886,27.8,31.6,24.0,58,0.0,0.0,16.2,3,État Sain,Ne rien faire
2025-09-04,Sfax,34.76274,10.70886,26.6,30.9,22.3,64,0.0,0.0,12.5,0,État Sain,Ne rien faire
2025-09-05,Sfax,34.76274,10.70886,27.2,31.5,22.9,67,0.0,0.0,13.3,3,État Sain,Ne rien faire
2025-09-06,Sfax,34.76274,10.70886,26.3,31.2,21.4,66,0.0,0.0,12.0,3,État Sain,Ne rien faire
2025-09-07,Sfax,34.76274,10.70886,29.7,34.5,24.9,69,0.0,0.0,12.8,3,État Sain,Ne rien faire
2025-09-08,Sfax,34.76274,10.70886,29.3,34.2,24.4,68,0.0,0.0,14.6,3,État Sain,Ne rien faire
2025-09-09,Sfax,34.76274,10.70886,30.0,34.4,25.6,67,0.0,0.0,13.7,2,État Sain,Ne rien faire
2025-09-10,Sfax,34.76274,10.70886,31.75,37.2,26.3,55,0.0,0.0,23.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2025-09-11,Sfax,34.76274,10.70886,28.2,32.5,23.9,56,0.0,0.0,26.3,3,État Sain,Ne rien faire
2025-09-12,Sfax,34.76274,10.70886,27.65,32.4,22.9,58,0.0,0.0,20.0,1,État Sain,Ne rien faire
2025-09-13,Sfax,34.76274,10.70886,26.2,30.5,21.9,65,0.0,0.0,12.1,0,État Sain,Ne rien faire
2025-09-14,Sfax,34.76274,10.70886,24.95,30.0,19.9,71,0.0,0.0,11.6,0,État Sain,Ne rien faire
2025-09-15,Sfax,34.76274,10.70886,26.6,31.6,21.6,69,0.0,0.0,13.3,0,État Sain,Ne rien faire
2025-09-16,Sfax,34.76274,10.70886,26.25,31.4,21.1,70,0.0,0.0,12.6,0,État Sain,Ne rien faire
2025-09-17,Sfax,34.76274,10.70886,28.3,33.4,23.2,60,0.0,0.0,18.0,1,État Sain,Ne rien faire
2025-09-18,Sfax,34.76274,10.70886,27.450000000000003,32.6,22.3,61,0.0,0.0,21.0,3,État Sain,Ne rien faire
2025-09-19,Sfax,34.76274,10.70886,26.15,29.1,23.2,70,2.2,2.2,14.6,53,État Sain,Ne rien faire
2025-09-20,Sfax,34.76274,10.70886,26.7,29.5,23.9,62,0.0,0.0,16.6,2,État Sain,Ne rien faire
2025-09-21,Sfax,34.76274,10.70886,25.1,28.2,22.0,69,1.6,1.6,13.6,53,État Sain,Ne rien faire
2025-09-22,Sfax,34.76274,10.70886,27.45,29.9,25.0,67,1.6,1.6,13.8,55,État Sain,Ne rien faire
2025-09-23,Sfax,34.76274,10.70886,26.1,28.4,23.8,77,3.2,3.2,11.4,61,État Sain,Ne rien faire
2025-09-24,Sfax,34.76274,10.70886,27.4,32.1,22.7,73,6.2,6.2,14.4,63,Risque Fongique,Traitement Préventif
2025-09-25,Sfax,34.76274,10.70886,23.950000000000003,27.8,20.1,69,0.0,0.0,14.0,3,État Sain,Ne rien faire
2025-09-26,Sfax,34.76274,10.70886,26.3,29.6,23.0,72,0.7,0.7,13.1,53,État Sain,Ne rien faire
2025-09-27,Sfax,34.76274,10.70886,23.4,27.1,19.7,71,59.5,59.5,15.9,65,Risque Fongique,Traitement Préventif
2025-09-28,Sfax,34.76274,10.70886,24.6,29.2,20.0,59,0.0,0.0,18.9,3,Risque Fongique,Traitement Préventif
2025-09-29,Sfax,34.76274,10.70886,24.05,29.5,18.6,54,0.0,0.0,16.2,3,Risque Fongique,Traitement Préventif
2025-09-30,Sfax,34.76274,10.70886,24.85,28.8,20.9,59,0.0,0.0,12.2,3,État Sain,Ne rien faire
2025-10-01,Sfax,34.76274,10.70886,26.55,32.0,21.1,54,0.1,0.1,18.2,51,État Sain,Ne rien faire
2025-10-02,Sfax,34.76274,10.70886,23.3,27.1,19.5,52,0.1,0.1,21.5,51,État Sain,Ne rien faire
2025-10-03,Sfax,34.76274,10.70886,21.05,25.3,16.8,50,0.0,0.0,17.8,3,État Sain,Ne rien faire
2025-10-04,Sfax,34.76274,10.70886,21.0,26.5,15.5,49,0.0,0.0,13.2,3,État Sain,Ne rien faire
2025-10-05,Sfax,34.76274,10.70886,24.8,30.7,18.9,42,0.0,0.0,17.3,3,État Sain,Ne rien faire
2025-10-06,Sfax,34.76274,10.70886,23.7,27.0,20.4,47,0.0,0.0,22.9,1,État Sain,Ne rien faire
2025-10-07,Sfax,34.76274,10.70886,22.0,26.6,17.4,50,0.1,0.1,18.7,51,État Sain,Ne rien faire
2025-10-08,Sfax,34.76274,10.70886,21.450000000000003,26.6,16.3,58,0.0,0.0,13.8,2,État Sain,Ne rien faire
2025-10-09,Sfax,34.76274,10.70886,23.45,28.0,18.9,60,0.0,0.0,16.8,3,État Sain,Ne rien faire
2025-10-10,Sfax,34.76274,10.70886,24.4,28.1,20.7,66,0.0,0.0,12.2,2,État Sain,Ne rien faire
2025-10-11,Sfax,34.76274,10.70886,24.2,26.9,21.5,70,0.0,0.0,14.3,3,État Sain,Ne rien faire
2025-10-12,Sfax,34.76274,10.70886,24.05,26.4,21.7,66,0.7,0.7,13.2,53,État Sain,Ne rien faire
2025-10-13,Sfax,34.76274,10.70886,23.9,27.1,20.7,68,0.0,0.0,10.5,0,État Sain,Ne rien faire
2025-10-14,Sfax,34.76274,10.70886,24.3,27.7,20.9,72,0.0,0.0,12.8,3,État Sain,Ne rien faire
2025-10-15,Sfax,34.76274,10.70886,26.25,30.0,22.5,68,1.9,1.9,14.8,61,État Sain,Ne rien faire
2025-10-16,Sfax,34.76274,10.70886,23.8,28.0,19.6,70,0.0,0.0,13.3,3,État Sain,Ne rien faire
2025-10-17,Sfax,34.76274,10.70886,21.7,25.7,17.7,65,0.0,0.0,16.7,3,État Sain,Ne rien faire
2025-10-18,Sfax,34.76274,10.70886,20.75,22.9,18.6,78,13.9,13.9,22.2,63,Risque Fongique,Traitement Préventif
2025-10-19,Sfax,34.76274,10.70886,21.2,25.2,17.2,77,2.2,2.2,12.3,53,Risque Fongique,Traitement Préventif
2025-10-20,Sfax,34.76274,10.70886,19.9,23.9,15.9,80,0.1,0.1,11.4,51,Risque Fongique,Traitement Préventif
2025-10-21,Sfax,34.76274,10.70886,23.3,28.3,18.3,70,0.0,0.0,14.5,3,État Sain,Ne rien faire
2025-10-22,Sfax,34.76274,10.70886,23.85,29.2,18.5,82,0.0,0.0,9.0,3,Risque de Maladie,Surveillance Accrue
2025-10-23,Sfax,34.76274,10.70886,23.2,27.0,19.4,82,0.0,0.0,12.4,1,Risque de Maladie,Surveillance Accrue
2025-10-24,Sfax,34.76274,10.70886,25.15,30.0,20.3,62,0.0,0.0,15.4,0,État Sain,Ne rien faire
2025-10-25,Sfax,34.76274,10.70886,25.6,31.9,19.3,56,0.0,0.0,23.0,0,État Sain,Ne rien faire
2025-10-26,Sfax,34.76274,10.70886,28.8,34.1,23.5,28,0.0,0.0,25.0,1,Stress Hydrique,Irrigation
2025-10-27,Sfax,34.76274,10.70886,22.700000000000003,26.1,19.3,55,0.0,0.0,18.6,3,État Sain,Ne rien faire
2025-10-28,Sfax,34.76274,10.70886,20.0,24.5,15.5,55,0.0,0.0,13.6,1,État Sain,Ne rien faire
2025-10-29,Sfax,34.76274,10.70886,19.8,26.3,13.3,72,0.0,0.0,14.7,3,État Sain,Ne rien faire
2025-10-30,Sfax,34.76274,10.70886,23.45,27.4,19.5,78,0.0,0.0,10.9,3,État Sain,Ne rien faire
2025-10-31,Sfax,34.76274,10.70886,23.75,28.4,19.1,52,0.0,0.0,14.6,3,État Sain,Ne rien faire
2025-11-01,Sfax,34.76274,10.70886,22.3,26.7,17.9,64,0.0,0.0,11.5,0,État Sain,Ne rien faire
2025-11-02,Sfax,34.76274,10.70886,20.5,25.2,15.8,79,0.0,0.0,11.4,3,État Sain,Ne rien faire
2025-11-03,Sfax,34.76274,10.70886,21.5,26.2,16.8,73,2.1,2.1,12.3,61,État Sain,Ne rien faire
2025-11-04,Sfax,34.76274,10.70886,20.35,24.5,16.2,60,0.0,0.0,12.8,2,État Sain,Ne rien faire
2025-11-05,Sfax,34.76274,10.70886,19.85,24.4,15.3,70,0.0,0.0,10.5,2,État Sain,Ne rien faire
2025-11-06,Sfax,34.76274,10.70886,20.9,25.4,16.4,65,0.0,0.0,16.9,3,État Sain,Ne rien faire
2025-11-07,Sfax,34.76274,10.70886,20.75,24.1,17.4,68,0.7,0.7,14.5,51,État Sain,Ne rien faire
2025-11-08,Sfax,34.76274,10.70886,19.8,23.0,16.6,65,0.2,0.2,15.0,51,État Sain,Ne rien faire
2025-11-09,Sfax,34.76274,10.70886,18.9,23.6,14.2,47,0.0,0.0,23.9,3,État Sain,Ne rien faire
2025-11-10,Sfax,34.76274,10.70886,19.7,24.0,15.4,56,0.0,0.0,15.3,3,État Sain,Ne rien faire
2025-11-11,Sfax,34.76274,10.70886,18.3,23.8,12.8,53,0.0,0.0,10.3,3,État Sain,Ne rien faire
2025-11-12,Sfax,34.76274,10.70886,19.2,23.9,14.5,66,0.0,0.0,11.4,1,État Sain,Ne rien faire
2025-11-13,Sfax,34.76274,10.70886,18.5,23.4,13.6,68,0.0,0.0,14.6,0,État Sain,Ne rien faire
2025-11-14,Sfax,34.76274,10.70886,20.1,23.9,16.3,69,0.0,0.0,12.6,3,État Sain,Ne rien faire
2025-11-15,Sfax,34.76274,10.70886,21.200000000000003,27.1,15.3,49,0.0,0.0,11.3,3,État Sain,Ne rien faire
2025-11-16,Sfax,34.76274,10.70886,21.700000000000003,27.1,16.3,34,0.0,0.0,15.2,3,Stress Hydrique,Irrigation
2025-11-17,Sfax,34.76274,10.70886,20.45,24.0,16.9,48,0.4,0.4,12.0,51,État Sain,Ne rien faire
2025-11-18,Sfax,34.76274,10.70886,19.9,23.2,16.6,69,1.7,1.7,15.6,53,État Sain,Ne rien faire
2020-11-19,Bizerte,37.293495,9.787799,18.25,19.7,16.8,82,3.1,3.1,27.0,53,État Sain,Ne rien faire
2020-11-20,Bizerte,37.293495,9.787799,16.7,19.0,14.4,66,0.4,0.4,44.9,51,État Sain,Ne rien faire
2020-11-21,Bizerte,37.293495,9.787799,15.6,17.1,14.1,76,9.4,9.4,41.0,61,Risque Fongique,Traitement Préventif
2020-11-22,Bizerte,37.293495,9.787799,15.15,16.6,13.7,80,23.5,23.5,41.4,63,Risque Fongique,Traitement Préventif
2020-11-23,Bizerte,37.293495,9.787799,17.049999999999997,18.9,15.2,82,7.0,7.0,23.0,61,Risque Fongique,Traitement Préventif
2020-11-24,Bizerte,37.293495,9.787799,15.95,17.5,14.4,77,3.2,3.2,22.4,55,Risque Fongique,Traitement Préventif
2020-11-25,Bizerte,37.293495,9.787799,16.5,19.7,13.3,80,0.0,0.0,15.9,3,Risque Fongique,Traitement Préventif
2020-11-26,Bizerte,37.293495,9.787799,16.85,20.1,13.6,79,0.0,0.0,19.0,3,État Sain,Ne rien faire
2020-11-27,Bizerte,37.293495,9.787799,16.5,19.2,13.8,85,0.2,0.2,25.6,51,État Sain,Ne rien faire
2020-11-28,Bizerte,37.293495,9.787799,18.1,21.3,14.9,66,1.4,1.4,35.4,53,État Sain,Ne rien faire
2020-11-29,Bizerte,37.293495,9.787799,15.3,17.0,13.6,73,2.6,2.6,28.6,53,État Sain,Ne rien faire
2020-11-30,Bizerte,37.293495,9.787799,16.6,18.3,14.9,81,0.3,0.3,16.4,51,État Sain,Ne rien faire
2020-12-01,Bizerte,37.293495,9.787799,16.1,18.5,13.7,79,0.0,0.0,13.3,2,État Sain,Ne rien faire
2020-12-02,Bizerte,37.293495,9.787799,15.2,18.0,12.4,80,2.9,2.9,19.7,61,État Sain,Ne rien faire
2020-12-03,Bizerte,37.293495,9.787799,13.3,14.6,12.0,74,12.7,12.7,34.4,63,Risque Fongique,Traitement Préventif
2020-12-04,Bizerte,37.293495,9.787799,13.9,17.6,10.2,66,0.1,0.1,18.3,51,Risque Fongique,Traitement Préventif
2020-12-05,Bizerte,37.293495,9.787799,15.6,20.2,11.0,67,7.6,7.6,24.1,61,Risque Fongique,Traitement Préventif
2020-12-06,Bizerte,37.293495,9.787799,10.95,12.3,9.6,80,11.7,11.7,39.4,63,Risque Fongique,Traitement Préventif
2020-12-07,Bizerte,37.293495,9.787799,13.2,15.3,11.1,69,1.9,1.9,31.1,51,Risque Fongique,Traitement Préventif
2020-12-08,Bizerte,37.293495,9.787799,14.3,17.2,11.4,69,7.3,7.3,32.1,61,Risque Fongique,Traitement Préventif
2020-12-09,Bizerte,37.293495,9.787799,11.5,12.8,10.2,79,4.6,4.6,41.5,53,Risque Fongique,Traitement Préventif
